	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S1-103v1	S3-106v1	S5-109v1	S7-111v1	S9-117v1	S11-118v1	S13-122v1	S15-202v1	S19-304v1	S21-305v1	S23-309v1	S27-315v1	S31-321v1	S33-322v1	S35-401v1	S37-404v1	S39-408v1	S41-413v1
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__WAL_1855D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	2.10526315789e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__ph2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__	0.0	0.00192631578947	0.0321368421053	1.05263157895e-05	0.00429473684211	0.0468526315789	0.00670526315789	0.0332210526316	0.0367473684211	0.0130526315789	0.0158631578947	0.0	0.0168	8.42105263158e-05	0.00658947368421	0.0586947368421	0.0215368421053	0.0256421052632	0.0164631578947	0.00682105263158	0.0	0.00630526315789	0.00133684210526	2.10526315789e-05	0.00494736842105	0.0338947368421	0.00173684210526	0.0238210526316	0.0426526315789	0.0125157894737	0.0163052631579	0.0377894736842	0.0125578947368	0.0285157894737	0.00681052631579	0.0684105263158	0.0180947368421	0.0986105263158
k__Bacteria_p__Firmicutes_c__Erysipelotrichi	0.00274736842105	0.00543157894737	0.0028	0.00465263157895	0.000515789473684	0.00108421052632	0.00411578947368	0.00597894736842	0.000368421052632	0.00211578947368	0.00112631578947	0.000315789473684	0.00107368421053	0.000189473684211	0.000368421052632	0.0006	0.002	0.000589473684211	0.000873684210526	0.00125263157895	0.002	0.00362105263158	0.00152631578947	0.00298947368421	0.000378947368421	0.000673684210526	0.00328421052632	0.0028	0.000431578947368	0.00170526315789	0.000526315789474	0.000452631578947	0.00123157894737	0.000389473684211	0.00202105263158	0.00465263157895	0.00132631578947	0.0006
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales	0.00274736842105	0.00543157894737	0.0028	0.00465263157895	0.000515789473684	0.00108421052632	0.00411578947368	0.00597894736842	0.000368421052632	0.00211578947368	0.00112631578947	0.000315789473684	0.00107368421053	0.000189473684211	0.000368421052632	0.0006	0.002	0.000589473684211	0.000873684210526	0.00125263157895	0.002	0.00362105263158	0.00152631578947	0.00298947368421	0.000378947368421	0.000673684210526	0.00328421052632	0.0028	0.000431578947368	0.00170526315789	0.000526315789474	0.000452631578947	0.00123157894737	0.000389473684211	0.00202105263158	0.00465263157895	0.00132631578947	0.0006
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae	0.00274736842105	0.00543157894737	0.0028	0.00465263157895	0.000515789473684	0.00108421052632	0.00411578947368	0.00597894736842	0.000368421052632	0.00211578947368	0.00112631578947	0.000315789473684	0.00107368421053	0.000189473684211	0.000368421052632	0.0006	0.002	0.000589473684211	0.000873684210526	0.00125263157895	0.002	0.00362105263158	0.00152631578947	0.00298947368421	0.000378947368421	0.000673684210526	0.00328421052632	0.0028	0.000431578947368	0.00170526315789	0.000526315789474	0.000452631578947	0.00123157894737	0.000389473684211	0.00202105263158	0.00465263157895	0.00132631578947	0.0006
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_Other	0.0	0.0	0.0	0.000315789473684	0.0	0.0	0.0	0.0	3.15789473684e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	5.26315789474e-05
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__	0.00249473684211	2.10526315789e-05	0.0	0.000168421052632	0.000357894736842	0.000789473684211	6.31578947368e-05	0.000273684210526	0.000305263157895	0.00124210526316	0.00107368421053	0.000263157894737	0.000957894736842	0.0	0.000168421052632	0.000273684210526	0.000421052631579	0.000105263157895	0.000831578947368	0.00118947368421	0.00189473684211	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	8.42105263158e-05	0.000305263157895	5.26315789474e-05	9.47368421053e-05	0.0004	0.00117894736842	0.000452631578947	0.000315789473684	0.000957894736842	0.0002	0.000484210526316	0.000115789473684	0.00117894736842	0.000336842105263
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Bulleidia	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Catenibacterium	0.0	0.00322105263158	0.0	0.0	0.0	0.0	0.00268421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241052631579	0.0	0.0	0.0	0.0	0.00195789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Clostridium	0.000115789473684	0.0	0.000663157894737	0.000768421052632	1.05263157895e-05	7.36842105263e-05	0.0	0.000263157894737	2.10526315789e-05	0.000357894736842	1.05263157895e-05	2.10526315789e-05	3.15789473684e-05	0.000115789473684	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	5.26315789474e-05	5.26315789474e-05	0.0	0.000157894736842	0.000757894736842	3.15789473684e-05	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.000136842105263	3.15789473684e-05	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.000136842105263
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Coprobacillus	0.0	6.31578947368e-05	0.000136842105263	0.00184210526316	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	4.21052631579e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	0.000210526315789	0.00146315789474	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	8.42105263158e-05	1.05263157895e-05	0.0	0.0	4.21052631579e-05
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__Holdemania	0.0	2.10526315789e-05	0.000210526315789	0.000673684210526	0.0	1.05263157895e-05	7.36842105263e-05	3.15789473684e-05	0.0	0.000189473684211	2.10526315789e-05	3.15789473684e-05	7.36842105263e-05	6.31578947368e-05	0.000157894736842	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.000105263157895	0.000210526315789	0.000326315789474	0.0	1.05263157895e-05	1.05263157895e-05	2.10526315789e-05	0.0	0.000115789473684	3.15789473684e-05	7.36842105263e-05	0.000221052631579	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__RFN20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__[Eubacterium]	0.000136842105263	0.00208421052632	0.00166315789474	0.000884210526316	0.000147368421053	0.000210526315789	0.00126315789474	0.0054	0.0	0.000273684210526	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.00153684210526	0.000442105263158	1.05263157895e-05	0.0	5.26315789474e-05	0.00107368421053	0.000915789473684	0.000357894736842	0.000210526315789	0.000315789473684	0.00126315789474	0.00265263157895	1.05263157895e-05	0.000242105263158	0.0	0.0	2.10526315789e-05	0.0	0.00152631578947	0.00430526315789	0.000105263157895	0.0
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__cc_115	0.0	0.0	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	9.47368421053e-05	0.0	3.15789473684e-05	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	4.21052631579e-05	0.0	4.21052631579e-05	0.0	8.42105263158e-05	4.21052631579e-05	1.05263157895e-05
k__Bacteria_p__Firmicutes_c__Erysipelotrichi_o__Erysipelotrichales_f__Erysipelotrichaceae_g__p-75-a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0
k__Bacteria_p__Fusobacteria	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	0.0	0.0	0.0	6.31578947368e-05	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	0.0	0.0	0.0	6.31578947368e-05	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	0.0	0.0	0.0	6.31578947368e-05	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Fusobacteriaceae	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Fusobacteriaceae_g__Fusobacterium	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	2.10526315789e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	3.15789473684e-05	7.36842105263e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31578947368e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Leptotrichiaceae_g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Fusobacteria_c__Fusobacteriia_o__Fusobacteriales_f__Leptotrichiaceae_g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31578947368e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Lentisphaerae	0.0	0.0	0.0	0.0	0.00338947368421	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0002	0.0	0.0	7.36842105263e-05	1.05263157895e-05	0.000484210526316	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.00283157894737	0.0	0.0	0.0	0.000147368421053	0.0	0.0	0.00116842105263	0.0	0.0	0.0	0.000231578947368	2.10526315789e-05	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]	0.0	0.0	0.0	0.0	0.00338947368421	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0002	0.0	0.0	7.36842105263e-05	1.05263157895e-05	0.000484210526316	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.00283157894737	0.0	0.0	0.0	0.000147368421053	0.0	0.0	0.00116842105263	0.0	0.0	0.0	0.000231578947368	2.10526315789e-05	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales	0.0	0.0	0.0	0.0	0.00338947368421	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0002	0.0	0.0	7.36842105263e-05	1.05263157895e-05	0.000484210526316	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.00283157894737	0.0	0.0	0.0	0.000147368421053	0.0	0.0	0.00116842105263	0.0	0.0	0.0	0.000231578947368	2.10526315789e-05	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae	0.0	0.0	0.0	0.0	0.00338947368421	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0002	0.0	0.0	7.36842105263e-05	1.05263157895e-05	0.000484210526316	0.000126315789474	0.0	0.0	0.0	0.0	0.0	0.00283157894737	0.0	0.0	0.0	0.000147368421053	0.0	0.0	0.00116842105263	0.0	0.0	0.0	0.000231578947368	2.10526315789e-05	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_Other	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	2.10526315789e-05	0.0	3.15789473684e-05	8.42105263158e-05	0.0	0.0	0.0	0.0	0.0	0.000189473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.00116842105263	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_g__	0.0	0.0	0.0	0.0	0.00330526315789	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.000378947368421	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.00238947368421	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	2.10526315789e-05	0.0
k__Bacteria_p__Lentisphaerae_c__[Lentisphaeria]_o__Victivallales_f__Victivallaceae_g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	7.36842105263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000252631578947	0.0	0.0	0.0	0.000136842105263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria	0.00932631578947	0.0179473684211	0.00273684210526	0.00452631578947	0.0118947368421	0.00194736842105	0.0113052631579	0.00757894736842	0.0152842105263	0.0092	0.00646315789474	0.0241894736842	0.0187894736842	0.0177684210526	0.0239578947368	0.0124	0.0189789473684	0.0145157894737	0.0153473684211	0.00687368421053	0.00636842105263	0.00467368421053	0.00884210526316	0.0149052631579	0.00662105263158	0.0054	0.00915789473684	0.0198842105263	0.0144105263158	0.0144105263158	0.00509473684211	0.0655263157895	0.0104842105263	0.0114210526316	0.0153684210526	0.0117473684211	0.0101368421053	0.0204631578947
k__Bacteria_p__Proteobacteria_Other	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_Other_Other	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_Other_Other_Other	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_Other_Other_Other_Other	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria	0.0	0.000252631578947	0.0	0.0	0.0	3.15789473684e-05	0.0	4.21052631579e-05	0.00435789473684	0.0	0.0	0.0	0.00335789473684	1.05263157895e-05	0.000147368421053	0.0	0.0	0.000147368421053	6.31578947368e-05	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000294736842105	0.0	0.00163157894737	0.00212631578947	0.0	1.05263157895e-05	0.0418315789474	0.0	1.05263157895e-05	0.0	7.36842105263e-05	8.42105263158e-05	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32	0.0	0.000252631578947	0.0	0.0	0.0	3.15789473684e-05	0.0	4.21052631579e-05	0.00434736842105	0.0	0.0	0.0	0.00335789473684	1.05263157895e-05	0.000147368421053	0.0	0.0	0.000126315789474	6.31578947368e-05	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000294736842105	0.0	0.00163157894737	0.00211578947368	0.0	0.0	0.0418315789474	0.0	0.0	0.0	7.36842105263e-05	8.42105263158e-05	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__	0.0	0.000252631578947	0.0	0.0	0.0	3.15789473684e-05	0.0	4.21052631579e-05	0.00434736842105	0.0	0.0	0.0	0.00335789473684	1.05263157895e-05	0.000147368421053	0.0	0.0	0.000126315789474	6.31578947368e-05	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000294736842105	0.0	0.00163157894737	0.00211578947368	0.0	0.0	0.0418315789474	0.0	0.0	0.0	7.36842105263e-05	8.42105263158e-05	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f___g__	0.0	0.000252631578947	0.0	0.0	0.0	3.15789473684e-05	0.0	4.21052631579e-05	0.00434736842105	0.0	0.0	0.0	0.00335789473684	1.05263157895e-05	0.000147368421053	0.0	0.0	0.000126315789474	6.31578947368e-05	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.000294736842105	0.0	0.00163157894737	0.00211578947368	0.0	0.0	0.0418315789474	0.0	0.0	0.0	7.36842105263e-05	8.42105263158e-05	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f__mitochondria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__Rickettsiales_f__mitochondria_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria	0.00889473684211	0.00678947368421	0.00102105263158	0.00253684210526	0.00258947368421	0.000357894736842	0.000915789473684	0.00252631578947	0.00838947368421	0.000726315789474	0.00445263157895	0.00350526315789	0.0112210526316	0.0132736842105	0.0210315789474	0.00630526315789	0.0124105263158	0.00507368421053	0.0116736842105	0.00533684210526	0.00598947368421	0.00273684210526	0.00286315789474	0.0122105263158	0.00267368421053	0.00207368421053	0.00661052631579	0.00953684210526	0.0104210526316	0.000936842105263	0.00285263157895	0.0132	0.00656842105263	0.00603157894737	0.0101894736842	0.00111578947368	0.00486315789474	0.0150210526316
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_Other_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_Other_Other_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales	0.00889473684211	0.00678947368421	0.00102105263158	0.00253684210526	0.00258947368421	0.000357894736842	0.000915789473684	0.00252631578947	0.00838947368421	0.000726315789474	0.00445263157895	0.00350526315789	0.0112210526316	0.0132736842105	0.0210315789474	0.00628421052632	0.0124105263158	0.00507368421053	0.0116736842105	0.00533684210526	0.00598947368421	0.00273684210526	0.00286315789474	0.0122105263158	0.00266315789474	0.00207368421053	0.00657894736842	0.00953684210526	0.0104210526316	0.000936842105263	0.00285263157895	0.0132	0.00656842105263	0.00603157894737	0.0101894736842	0.00111578947368	0.00486315789474	0.0150210526316
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000357894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_Other_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000357894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Proteobacteria_c__Betaproteobacteria_o__Burkholderiales_f__Alcaligenaceae	0.00889473684211	0.00665263157895	0.000631578947368	0.00253684210526	0.00258947368421	0.000357894736842	0.000915789473684	0.00251578947368	0.00807368421053	0.000663157894737	0.00418947368421	0.00350526315789	0.0110631578947	0.0132736842105	0.0210315789474	0.00306315789474	0.0124105263158	0.00386315789474	0.0114105263158	0.00533684210526	0.00598947368421	0.00270526315789	0.00206315789474	0.0122105263158	0.00265263157895	0.00207368421053	0.00655789473684	0.00917894736842	0.0102736842105	0.000736842105263	0.00244210526316	0.0128421052632	0.00656842105263	0.00598947368421	0.0101894736842	0.000863157894737	0.00450526315789	0.0150210526316
