	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S86-101V3	S92-108v3	S94-113v3	S96-114v3	S98-120v3	S100-203v3	S102-207v3	S104-301v3	S108-310v3	S110-314v3	S114-319v3	S116-403v3	S118-405v3	S120-410v3	S122-411v3	S124-416v3
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Dehalobacteriaceae_g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.000147368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000368421052632	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Dehalobacteriaceae_g__Dehalobacterium	0.0	0.0006	0.000757894736842	0.0	0.000368421052632	0.000336842105263	0.0	0.000336842105263	0.000357894736842	0.00454736842105	2.10526315789e-05	0.0	0.000463157894737	1.05263157895e-05	0.0	0.00152631578947	0.0	0.000368421052632	0.000821052631579	0.000157894736842	0.0	0.0002	0.0	0.0	0.0	0.000536842105263	0.0	0.0	0.0002	0.00183157894737	0.0	0.000989473684211	0.00142105263158	0.00111578947368	0.00107368421053	0.000273684210526
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__EtOH8_g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31578947368e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Eubacteriaceae_g__Anaerofustis	0.0	0.0	0.000210526315789	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	0.0	0.0	0.0	9.47368421053e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0002	3.15789473684e-05	1.05263157895e-05	0.0	2.10526315789e-05	0.000115789473684	0.0	2.10526315789e-05	1.05263157895e-05	2.10526315789e-05	0.000115789473684	6.31578947368e-05	1.05263157895e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Eubacteriaceae_g__Pseudoramibacter_Eubacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.47368421053e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_Other	0.0268105263158	0.0527368421053	0.0455578947368	0.0665578947368	0.0296210526316	0.0372947368421	0.0393789473684	0.132431578947	0.0875789473684	0.0597578947368	0.0568736842105	0.0547157894737	0.0689157894737	0.0336210526316	0.0778631578947	0.0451263157895	0.0400526315789	0.0444526315789	0.0477263157895	0.0846421052632	0.0167157894737	0.0553052631579	0.0419578947368	0.0309684210526	0.0780105263158	0.107168421053	0.0884842105263	0.0249157894737	0.0788526315789	0.0419684210526	0.0850421052632	0.0275473684211	0.0995578947368	0.0393578947368	0.0621578947368	0.0245368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__	0.0318421052632	0.0154526315789	0.00688421052632	0.00921052631579	0.0115157894737	0.0124947368421	0.0227789473684	0.00932631578947	0.0172210526316	0.0317052631579	0.0132947368421	0.00692631578947	0.0146526315789	0.0158210526316	0.0161157894737	0.00506315789474	0.00943157894737	0.00945263157895	0.0152315789474	0.0196105263158	0.0176631578947	0.0100631578947	0.00996842105263	0.00389473684211	0.0232315789474	0.0112421052632	0.0240842105263	0.00884210526316	0.0135789473684	0.0173263157895	0.0101894736842	0.0184421052632	0.0141789473684	0.0146421052632	0.0505263157895	0.00732631578947
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Anaerostipes	0.0	0.000336842105263	0.0006	0.0	0.00116842105263	0.00377894736842	1.05263157895e-05	0.000421052631579	0.00141052631579	0.00202105263158	0.00638947368421	0.00195789473684	0.00201052631579	0.00129473684211	0.00576842105263	0.000831578947368	0.00307368421053	0.0402631578947	0.00106315789474	0.0258315789474	1.05263157895e-05	0.000105263157895	0.000452631578947	0.0185263157895	0.00247368421053	0.00205263157895	0.00302105263158	0.000463157894737	0.00149473684211	0.000526315789474	0.00465263157895	0.00653684210526	0.00215789473684	0.00342105263158	0.00697894736842	0.00267368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Blautia	0.0385052631579	0.0736736842105	0.0758421052632	0.108852631579	0.0164315789474	0.0237578947368	0.0346736842105	0.126905263158	0.0504105263158	0.0490315789474	0.0616210526316	0.0546210526316	0.0220105263158	0.0878842105263	0.0468631578947	0.0256210526316	0.0310736842105	0.0178105263158	0.0726421052632	0.0233894736842	0.138978947368	0.0349473684211	0.0418736842105	0.0391684210526	0.128168421053	0.0770315789474	0.132326315789	0.0382631578947	0.0370421052632	0.0359894736842	0.0713052631579	0.0269263157895	0.107494736842	0.0296842105263	0.0722315789474	0.0252105263158
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Butyrivibrio	0.0	0.0	0.0	0.0	0.000968421052632	0.0	0.0	0.0	0.0804736842105	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0270315789474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.00237894736842
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Clostridium	0.00208421052632	0.000347368421053	0.00818947368421	0.0217052631579	0.000126315789474	0.00135789473684	0.0014	0.000463157894737	0.00306315789474	0.00188421052632	0.000221052631579	0.00290526315789	0.00129473684211	0.00726315789474	0.00183157894737	0.000294736842105	0.000136842105263	0.000178947368421	0.00275789473684	0.000178947368421	0.00170526315789	0.000252631578947	0.000147368421053	0.00204210526316	0.00481052631579	0.000968421052632	0.00608421052632	5.26315789474e-05	0.009	0.000336842105263	0.00113684210526	0.000168421052632	0.00170526315789	0.001	0.000978947368421	4.21052631579e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Coprococcus	0.0244421052632	0.0477578947368	0.0300105263158	0.0228842105263	0.0381157894737	0.0527473684211	0.0234210526316	0.0984421052632	0.0687052631579	0.103115789474	0.0912	0.0427684210526	0.0189157894737	0.0519157894737	0.0205684210526	0.0315578947368	0.0721263157895	0.0638105263158	0.0259368421053	0.009	0.0546736842105	0.0720842105263	0.102957894737	0.0181157894737	0.0615263157895	0.100378947368	0.0817368421053	0.0399263157895	0.0708315789474	0.0616631578947	0.0359473684211	0.0543684210526	0.124168421053	0.0206526315789	0.0769263157895	0.0506210526316
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Dorea	0.0161368421053	0.0127052631579	0.00297894736842	0.00644210526316	0.00301052631579	0.00265263157895	0.00410526315789	0.0250526315789	0.00377894736842	0.00633684210526	0.00748421052632	0.00292631578947	0.00498947368421	0.00521052631579	0.00482105263158	0.00250526315789	0.00747368421053	0.00187368421053	0.00425263157895	0.00129473684211	0.00670526315789	0.00663157894737	0.00263157894737	2.10526315789e-05	0.00436842105263	0.00895789473684	0.00492631578947	0.00538947368421	0.00135789473684	0.0138105263158	0.00757894736842	0.00692631578947	0.00374736842105	0.00852631578947	0.00637894736842	0.00644210526316
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Lachnoanaerobaculum	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Lachnobacterium	0.0365789473684	0.00285263157895	0.00193684210526	0.00188421052632	0.00310526315789	2.10526315789e-05	0.00161052631579	0.00392631578947	0.0104736842105	0.000778947368421	0.000757894736842	0.00286315789474	0.00675789473684	0.0	0.0	0.000768421052632	4.21052631579e-05	0.00331578947368	0.0124842105263	1.05263157895e-05	0.0	0.000505263157895	8.42105263158e-05	0.0	1.05263157895e-05	0.00350526315789	8.42105263158e-05	0.0240526315789	0.000231578947368	0.000273684210526	0.00235789473684	0.000105263157895	6.31578947368e-05	5.26315789474e-05	0.00902105263158	0.00828421052632
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Lachnospira	0.0008	0.0117578947368	0.00425263157895	0.0396105263158	0.0410210526316	0.0161473684211	0.0147789473684	0.00502105263158	0.0301473684211	0.0182526315789	0.0418947368421	0.0251263157895	0.0395263157895	0.00797894736842	0.0148526315789	0.0270736842105	0.0400315789474	0.0344526315789	0.0307894736842	0.0159157894737	0.00509473684211	0.0178210526316	0.0302947368421	0.0106842105263	0.0472	0.00450526315789	0.0486736842105	0.00132631578947	0.0120315789474	0.0158315789474	0.0733789473684	0.0370631578947	0.0153894736842	0.0108526315789	0.00123157894737	0.00348421052632
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Moryella	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Oribacterium	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	3.15789473684e-05	2.10526315789e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	1.05263157895e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Robinsoniella	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Roseburia	0.0264315789474	0.0487578947368	0.146221052632	0.247105263158	0.0949368421053	0.114431578947	0.0612736842105	0.0417894736842	0.0298842105263	0.00898947368421	0.0229684210526	0.0567368421053	0.0457263157895	0.0573368421053	0.0147157894737	0.0543684210526	0.0836842105263	0.0469789473684	0.192378947368	0.0621263157895	0.193884210526	0.0275473684211	0.0848	0.0521473684211	0.131526315789	0.0524947368421	0.105031578947	0.0250315789474	0.0242210526316	0.0403473684211	0.072	0.0965894736842	0.0357894736842	0.0216526315789	0.0290526315789	0.0420526315789
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Ruminococcus	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.000168421052632	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__[Ruminococcus]	0.0136105263158	0.0205684210526	0.0209684210526	0.0166105263158	0.00785263157895	0.0101894736842	0.0204631578947	0.0167157894737	0.00912631578947	0.0541578947368	0.0197368421053	0.00809473684211	0.00757894736842	0.0131157894737	0.00975789473684	0.00666315789474	0.0143789473684	0.00523157894737	0.0140315789474	0.00317894736842	0.0245157894737	0.0109052631579	0.00647368421053	0.00446315789474	0.0305789473684	0.0211368421053	0.0234947368421	0.00775789473684	0.0389263157895	0.0281052631579	0.0188736842105	0.0183157894737	0.0352315789474	0.00962105263158	0.0530631578947	0.0134315789474
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__	0.0	2.10526315789e-05	0.000252631578947	0.0	0.0	0.000105263157895	0.0	0.0	0.000368421052632	0.000242105263158	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136842105263	0.0	8.42105263158e-05	0.0	0.000126315789474	2.10526315789e-05	0.000894736842105	0.0	0.000147368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__Peptococcus	0.0	0.00374736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228421052632	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__rc4-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168421052632	0.000831578947368	0.0	0.0	0.0	0.0	0.0	0.0	9.47368421053e-05	0.0	0.0	0.00174736842105	0.00155789473684	0.0	0.0	0.0	0.0	0.0	0.000178947368421	0.0	0.0	0.0008	0.0	0.0	0.0	0.00391578947368	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_Other	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	1.05263157895e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	0.0	2.10526315789e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__	0.000684210526316	0.00135789473684	0.00172631578947	0.000263157894737	0.00648421052632	0.00128421052632	0.00106315789474	0.0088	0.00126315789474	0.00122105263158	0.00386315789474	0.00644210526316	0.00182105263158	0.00367368421053	0.000389473684211	0.00513684210526	0.00682105263158	0.0016	0.00565263157895	0.00231578947368	1.05263157895e-05	0.00258947368421	0.00491578947368	0.00332631578947	0.000231578947368	0.00747368421053	0.00922105263158	0.00157894736842	0.00228421052632	0.0206526315789	0.00178947368421	0.00632631578947	0.00522105263158	0.00975789473684	0.000505263157895	0.0004
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__Peptostreptococcus	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.000147368421053	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__[Clostridium]	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_Other	0.00433684210526	0.0536631578947	0.0276315789474	0.0139789473684	0.043	0.170536842105	0.0530210526316	0.0677684210526	0.0438947368421	0.0614526315789	0.0282631578947	0.0123368421053	0.0508105263158	0.0188526315789	0.0541578947368	0.0707157894737	0.0556631578947	0.0220421052632	0.0396315789474	0.0207684210526	0.0249157894737	0.0218210526316	0.0240421052632	0.0131473684211	0.0254526315789	0.0237368421053	0.0235578947368	0.0185473684211	0.0599473684211	0.0508842105263	0.0381894736842	0.106578947368	0.0685368421053	0.0457578947368	0.0933473684211	0.0222315789474
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__	0.0	0.00474736842105	0.00254736842105	0.0	0.0510631578947	0.0066	0.0330842105263	0.00647368421053	0.0179684210526	0.0837368421053	0.00252631578947	0.0424	0.00892631578947	0.000178947368421	0.00243157894737	0.0488526315789	0.00855789473684	0.0198210526316	0.0155157894737	0.0179157894737	0.0	0.0068	0.0143894736842	0.00271578947368	6.31578947368e-05	0.00566315789474	0.00137894736842	0.00768421052632	0.00806315789474	0.0185368421053	5.26315789474e-05	0.0511473684211	0.0766947368421	0.0110631578947	0.0116526315789	0.0261157894737
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Anaerotruncus	0.0	2.10526315789e-05	8.42105263158e-05	6.31578947368e-05	0.0	2.10526315789e-05	1.05263157895e-05	3.15789473684e-05	2.10526315789e-05	0.000242105263158	1.05263157895e-05	0.000726315789474	3.15789473684e-05	0.000115789473684	3.15789473684e-05	6.31578947368e-05	1.05263157895e-05	5.26315789474e-05	4.21052631579e-05	9.47368421053e-05	0.0	0.0	0.0	2.10526315789e-05	3.15789473684e-05	5.26315789474e-05	0.0	0.0	0.000221052631579	0.0	1.05263157895e-05	0.000136842105263	0.000421052631579	0.000389473684211	0.000610526315789	3.15789473684e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Butyricicoccus	0.0	0.0	0.0	0.0	0.000263157894737	1.05263157895e-05	5.26315789474e-05	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	4.21052631579e-05	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	0.0	0.0	2.10526315789e-05	0.000105263157895	0.0	0.0	2.10526315789e-05	0.0	0.0	6.31578947368e-05	0.0	0.0	0.000115789473684	0.0	4.21052631579e-05	0.0	3.15789473684e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Clostridium	0.0	4.21052631579e-05	0.000157894736842	0.000242105263158	1.05263157895e-05	2.10526315789e-05	0.0	6.31578947368e-05	7.36842105263e-05	6.31578947368e-05	0.0	0.0	2.10526315789e-05	0.0	8.42105263158e-05	3.15789473684e-05	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.000157894736842	3.15789473684e-05	8.42105263158e-05	0.0	0.0	6.31578947368e-05	0.0	0.0	5.26315789474e-05	0.000242105263158	0.000189473684211	0.000136842105263	6.31578947368e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Faecalibacterium	0.182378947368	0.1486	0.171968421053	0.182778947368	0.0553368421053	0.0964947368421	0.201789473684	0.0839473684211	0.122463157895	0.0479368421053	0.133905263158	0.0983157894737	0.161315789474	0.118042105263	0.0780842105263	0.114242105263	0.155873684211	0.115536842105	0.0788947368421	0.102042105263	0.153431578947	0.0471052631579	0.170536842105	0.191273684211	0.243442105263	0.230621052632	0.148484210526	0.0660421052632	0.0754	0.0620315789474	0.123789473684	0.104168421053	0.0290842105263	0.133273684211	0.0511052631579	0.123515789474
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Oscillospira	0.0116842105263	0.0139894736842	0.0319789473684	0.0324736842105	0.0550526315789	0.0217578947368	0.0480315789474	0.0139789473684	0.0319263157895	0.0185894736842	0.0208210526316	0.0118421052632	0.053	0.0184631578947	0.035	0.0574526315789	0.0115789473684	0.0264315789474	0.0378	0.0349894736842	0.00150526315789	0.0135684210526	0.00878947368421	0.0183368421053	0.00576842105263	0.0346736842105	0.000884210526316	0.00834736842105	0.0213684210526	0.0328	0.00637894736842	0.0499684210526	0.0272842105263	0.101863157895	0.0151157894737	0.0435473684211
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus	0.0166421052632	0.0123263157895	0.0410947368421	0.0183157894737	0.0199368421053	0.0615263157895	0.00378947368421	0.0447157894737	0.0330315789474	0.0329263157895	0.0218631578947	0.00164210526316	0.0314	0.0672105263158	0.195315789474	0.0339894736842	0.0835578947368	0.0153263157895	0.0278105263158	0.0333368421053	0.000368421052632	0.0340421052632	0.0399368421053	0.00776842105263	0.00808421052632	0.121894736842	0.000652631578947	0.0119473684211	0.0263473684211	0.0292631578947	0.0196421052632	0.0584631578947	0.0344210526316	0.0867789473684	0.0446736842105	0.0316842105263
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Subdoligranulum	0.0	0.00201052631579	0.0	0.0	0.000378947368421	0.0306105263158	0.00181052631579	0.0	0.000578947368421	1.05263157895e-05	0.00211578947368	0.0	0.00550526315789	0.00106315789474	0.00213684210526	0.000663157894737	0.000936842105263	0.00384210526316	5.26315789474e-05	0.00168421052632	0.0	0.0	0.000442105263158	0.0	0.00118947368421	0.000347368421053	0.0	0.000578947368421	9.47368421053e-05	0.00571578947368	0.00173684210526	0.0	0.0110947368421	0.000989473684211	0.0249052631579	0.00364210526316
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_Other	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__	0.0	0.0	0.0	0.0413052631579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Acidaminococcus	0.0	0.0254105263158	0.0	3.15789473684e-05	7.36842105263e-05	4.21052631579e-05	0.0	0.0	0.0	0.000768421052632	0.0	0.03	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0149263157895	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0348421052632	0.00336842105263	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	0.0	0.000757894736842
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Anaerovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0705052631579
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Dialister	0.0216947368421	0.000894736842105	0.0330842105263	0.0283684210526	0.00809473684211	0.00211578947368	0.139410526316	0.0192947368421	0.0106105263158	2.10526315789e-05	1.05263157895e-05	0.0926421052632	0.0110210526316	0.0	1.05263157895e-05	0.0210105263158	1.05263157895e-05	8.42105263158e-05	0.00974736842105	0.00568421052632	2.10526315789e-05	0.0147789473684	0.00324210526316	1.05263157895e-05	0.0231157894737	0.0287473684211	1.05263157895e-05	0.000357894736842	1.05263157895e-05	0.0971263157895	0.0130526315789	0.0	0.0420526315789	0.0185894736842	0.119105263158	0.0702736842105
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Megamonas	0.152021052632	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	4.21052631579e-05	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0136421052632	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Megasphaera	2.10526315789e-05	0.0207368421053	0.0	0.0	0.000484210526316	0.0	1.05263157895e-05	5.26315789474e-05	0.0	0.0	0.0	0.0470526315789	0.0	1.05263157895e-05	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.0	1.05263157895e-05	0.102536842105	0.0	0.0	2.10526315789e-05	5.26315789474e-05	0.0	0.0	0.0	2.10526315789e-05	0.00687368421053	0.00114736842105	0.0	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0125157894737	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Phascolarctobacterium	1.05263157895e-05	0.145694736842	0.0460842105263	2.10526315789e-05	0.0429684210526	0.0279052631579	1.05263157895e-05	2.10526315789e-05	0.0484421052632	0.207947368421	0.108694736842	2.10526315789e-05	0.0264526315789	0.159263157895	0.107547368421	0.0109894736842	0.0664842105263	0.0843368421053	0.0449684210526	0.114042105263	0.0400105263158	0.0728842105263	0.0754315789474	0.123252631579	5.26315789474e-05	1.05263157895e-05	0.0264105263158	0.239147368421	0.172610526316	0.0283052631579	0.000105263157895	0.0401684210526	0.0457473684211	0.000115789473684	7.36842105263e-05	0.00231578947368
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157894736842	0.0	0.0	0.0	0.0	2.10526315789e-05
